Feature_ID,VIP_comp_1,Loading,mz,RT,Corr_ID,Compound_Name
2789,1.408947426,0.016471315,302.1387404,2.2627149,146,NA
1538,1.408935193,-0.016471172,339.1651743,1.2575417,NA,NA
9277,1.408515784,-0.016466268,681.0062775,7.096495,141,NA
1948,1.408426047,0.016465219,189.0273138,1.7384067,394,NA
278,1.407314106,0.01645222,118.0866337,0.45638937,290,5-AMINOPENTANOATE - 50.0 eV
2656,1.406859701,0.016446908,164.0707555,2.241569,NA,2-amino-3-hydroxy-3-phenylpropanoic acid CollisionEnergy:205060
6440,1.406632015,0.016444246,409.2562956,4.7820606,38,NA
4109,1.405633308,0.016432571,639.3241282,3.032984,42,NA
4530,1.40532758,0.016428997,313.1625137,3.2991886,NA,NA
2008,1.404468986,0.016418959,417.2027704,1.7921278,170,NA
1599,1.404377407,-0.016417889,369.2135764,1.426852,184,NA
2050,1.404046266,-0.016414017,166.0864673,1.8420209,82,NA
394,1.402978661,0.016401537,255.0971478,0.527826,NA,NA
7999,1.40112376,-0.016379852,322.2735191,5.909788,314,Spectral Match to .alpha.-Linolenoyl ethanolamide from NIST14
1504,1.400162896,0.016368619,317.1500996,1.365057,150,NA
6417,1.398587382,0.0163502,500.276825,4.7121377,NA,NA
2295,1.398337718,0.016347282,270.1549417,2.0376282,273,NA
1738,1.398260661,-0.016346381,483.3165055,1.5409163,184,NA
7701,1.398062325,-0.016344062,487.3758462,5.6536207,123,NA
5400,1.39801995,-0.016343567,494.3121402,3.9438791,256,NA
3323,1.397903169,-0.016342202,538.2883406,2.5531306,NA,NA
1002,1.397793372,0.016340918,308.122891,0.9742451,NA,NA
4031,1.397759054,0.016340517,462.2599928,2.9880648,3,NA
3998,1.397493954,-0.016337418,164.0707779,2.9902554,NA,NA
8306,1.39705855,-0.016332328,630.4611104,6.184856,141,NA
8308,1.394304145,-0.016300127,319.2243424,6.180394,141,NA
1324,1.393957425,-0.016296074,359.265262,1.2114935,175,Spectral Match to Ile-Val-Lys from NIST14
180,1.39328505,-0.016288213,280.0921328,0.42166832,NA,NA
470,1.393144713,-0.016286573,139.0503179,0.5705615,NA,Spectral Match to Nicotinamide N-oxide from NIST14
977,1.392372635,0.016277547,151.0616589,0.93295,175,"""6-methoxypurine, oxamethane CollisionEnergy:205060"""
5307,1.392159316,0.016275053,650.3440149,3.856862,262,NA
3215,1.391765952,0.016270454,804.429505,2.4714785,NA,NA
8031,1.391538869,-0.0162678,623.4529127,5.951751,141,NA
1647,1.390976558,-0.016261226,540.2785164,1.4599618,184,NA
2045,1.390897925,-0.016260307,375.1343508,1.8221744,NA,NA
1178,1.390625357,0.01625712,184.0970091,1.0969492,175,NA
1714,1.390473753,0.016255348,185.1286425,1.5130106,NA,NA
3481,1.389923504,-0.016248915,209.1286291,2.6503332,75,NA
2649,1.389552148,0.016244574,621.3624396,2.2311795,NA,NA
2880,1.389079219,-0.016239045,538.1538884,2.3014472,NA,NA
1063,1.388241868,-0.016229256,392.1813169,1.0289196,175,NA
4638,1.386585641,0.016209894,565.2838476,3.3781343,178,NA
4695,1.38563557,-0.016198787,511.289824,3.413769,NA,NA
2630,1.385503756,-0.016197246,383.1903337,2.21843,NA,NA
6331,1.383426244,-0.016172959,583.2537515,4.5810056,NA,NA
8867,1.381405343,-0.016149334,556.4056129,6.74812,141,NA
7050,1.380926739,-0.016143738,293.2108197,5.013333,NA,NA
3478,1.380906004,-0.016143496,388.2542721,2.6525393,509,NA
6569,1.380422353,0.016137842,437.3037926,4.807496,NA,NA
435,1.380385487,-0.016137411,145.1337051,0.57286036,18,Candidate Cadaverine-C2:0 (delta mass:42.0103)
2082,1.380267427,-0.016136031,220.1187864,1.8087472,NA,NA
7310,1.38019975,-0.01613524,751.4816962,5.266899,141,NA
6512,1.379442899,0.016126392,660.340629,4.713252,NA,NA
2149,1.379018347,0.016121428,174.112683,1.9371338,NA,NA
4029,1.3786295,0.016116883,251.1258084,2.938507,499,NA
2420,1.377526411,-0.016103987,580.2729053,2.0963929,82,NA
5159,1.376891994,0.01609657,891.3790514,3.7068763,NA,NA
5501,1.37642994,-0.016091169,891.3550419,3.9993577,256,NA
2455,1.375680201,-0.016082404,302.0694216,2.0939958,NA,NA
9315,1.375591886,-0.016081371,843.6101001,7.074143,245,NA
4897,1.375486817,0.016080143,347.1369029,3.5303543,NA,NA
949,1.374977691,0.016074191,245.0955451,0.9388401,175,NA
809,1.374160395,0.016064636,312.1797494,0.82877576,NA,NA
1665,1.374099859,0.016063929,295.0907316,1.4888811,249,NA
8265,1.3740596,0.016063458,487.3396358,6.1319814,NA,NA
3878,1.373378675,0.016055498,394.2342,2.8312914,NA,NA
7279,1.37286905,0.01604954,494.324149,5.23585,141,Lyso PC (16:1)
3958,1.371837733,0.016037483,465.26966,2.9276745,NA,NA
2155,1.371759461,-0.016036568,246.1126857,1.9538993,255,NA
5138,1.371310394,-0.016031318,447.220219,3.6944523,256,NA
5193,1.370983145,0.016027493,653.3082655,3.7556267,NA,NA
2634,1.370895266,-0.016026465,621.2633614,2.196718,136,NA
1173,1.370594939,-0.016022954,701.2760629,1.096785,175,NA
2239,1.370085778,-0.016017002,528.245374,2.0084264,82,NA
4090,1.369853888,0.016014291,318.1809836,3.0550048,NA,Spectral Match to Leu-Trp from NIST14
861,1.36889935,-0.016003132,383.2049106,0.87876564,175,NA
2998,1.368818954,0.016002192,587.3188351,2.3555493,214,NA
2443,1.367597031,0.015987907,467.2623798,2.114829,NA,NA
9423,1.367097833,-0.015982071,877.6160895,7.204043,141,NA
6771,1.366144295,0.015970924,193.122534,4.879593,46,NA
590,1.365876147,-0.015967789,268.1041164,0.6669965,186,ADENOSINE
7043,1.365224799,-0.015960175,643.3452313,5.0879817,480,NA
1095,1.364899103,0.015956367,188.0919088,1.0593417,175,NA
3607,1.364865613,0.015955976,304.1654226,2.7164896,509,NA
7244,1.364697437,-0.01595401,400.2808639,5.2229404,69,NA
99,1.364478827,-0.015951454,151.0354145,0.38643333,97,Furaneol (known structural isomers: 0; isobaric peaks in run: 4)
5508,1.364220964,-0.015948439,422.3111862,4.0741925,NA,NA
7705,1.363985048,0.015945681,426.3578907,5.650818,NA,Spectral Match to Oleoyl L-carnitine from NIST14
6868,1.363755509,0.015942998,413.1971475,4.941382,169,NA
2970,1.363662911,0.015941915,245.1861406,2.4031181,214,Spectral Match to Ile-Leu from NIST14
672,1.362213422,-0.01592497,373.2808981,0.7146182,NA,Spectral Match to Ile-Ile-Lys from NIST14
4232,1.362134335,0.015924046,222.076197,3.1114774,42,NA
6842,1.36206475,-0.015923232,413.2659638,5.0748644,2,NA
3758,1.361848589,0.015920705,488.2757177,2.8096204,292,NA
6880,1.361507091,0.015916713,351.2302876,4.964108,NA,NA
6888,1.360799712,-0.015908443,598.3369485,4.89886,191,NA
2168,1.360753951,0.015907908,215.08935,2.040453,273,NA
4980,1.360720727,0.01590752,397.2563968,3.654753,NA,NA
4753,1.360382762,0.015903569,911.441447,3.4506269,83,NA
3233,1.358768674,0.015884699,323.1600397,2.4773884,NA,Massbank:PR311016 Feruloyl lysine
636,1.358687142,0.015883746,228.0853078,0.6101294,NA,NA
1802,1.358495025,0.0158815,337.0892406,1.5977701,297,NA
6839,1.357166602,-0.01586597,295.2267326,4.8640156,147,NA
5084,1.356444549,-0.015857529,628.2988015,3.5879228,NA,NA
2578,1.355443436,0.015845826,263.1418279,2.2375567,NA,Spectral Match to Met-Leu from NIST14
6078,1.355175467,-0.015842693,387.2961777,4.368522,NA,NA
3823,1.355150763,0.015842404,269.1368669,2.8111572,NA,NA
4704,1.355094174,0.015841743,437.2053012,3.42085,83,NA
1356,1.354489311,0.015834671,253.1535255,1.2261081,175,NA
3172,1.353277601,-0.015820506,358.1605925,2.4150076,66,NA
3426,1.352976191,0.015816982,224.149305,2.6110504,8,NA
1995,1.352724371,-0.015814038,574.2487847,1.7683469,60,NA
3557,1.351367773,-0.015798179,151.0393997,2.6261368,NA,NA
11435,1.351265199,-0.01579698,1089.279315,8.68304,141,NA
4414,1.350014265,0.015782356,265.0968435,3.250833,NA,NA
1402,1.348877475,-0.015769066,399.2603804,1.2547491,184,NA
4110,1.348194787,0.015761085,661.3060761,3.0320337,42,NA
1289,1.34546506,0.015729173,171.062924,1.1333803,371,NA
8126,1.345084051,0.015724719,411.3622801,6.052947,NA,NA
5858,1.345051493,0.015724338,879.3815715,4.225897,256,NA
6086,1.344768002,-0.015721024,344.1890934,4.380538,NA,NA
932,1.344327836,0.015715879,151.061662,0.882023,175,NA
2916,1.344204757,0.01571444,291.1917735,2.3203976,214,NA
7681,1.343980435,0.015711817,637.4317819,5.6354003,443,NA
1871,1.343685972,0.015708375,490.3066709,1.6658629,NA,NA
8941,1.343519535,-0.015706429,567.4031662,6.82461,141,NA
2147,1.343220887,-0.015702938,286.1397898,1.9278973,82,NA
721,1.343114022,0.015701688,153.0659911,0.74639934,410,NA
2597,1.342837788,-0.015698459,310.1288013,2.1829295,NA,NA
3447,1.341288342,-0.015680345,427.1577906,2.6429243,NA,NA
3092,1.340759231,0.01567416,277.1183561,2.3939261,NA,NA
83,1.340749309,-0.015674044,146.0300053,0.38465998,97,NA
1227,1.340241891,0.015668112,130.0865169,1.119078,NA,NA
7863,1.340166852,-0.015667235,683.50681,5.793899,141,NA
656,1.339955761,0.015664767,284.0989869,0.6965547,72,GUANOSINE - 50.0 eV
4097,1.339770251,0.015662598,397.3065122,3.0308669,NA,NA
429,1.338259112,-0.015644932,174.1126136,0.56091386,NA,NA
1279,1.337809093,0.015639671,474.2928837,1.1653658,NA,NA
3448,1.337568046,0.015636853,267.120667,2.6223931,252,NA
687,1.336603503,0.015625577,257.1130895,0.7239673,NA,NA
398,1.336369468,0.015622841,684.2559213,0.51646155,205,Isomaltotetraose
6062,1.33610121,0.015619705,517.3313031,4.390881,274,"""Candidate Dihydroxylated bile acid (delta mass 124.0294; buddy atomic difference: 2C, 8H, 2N, 2O, 1S; spectral library match to CCMSLIB00006680044, TAUROURSODEOXYCHOLIC ACID)"""
747,1.33607367,-0.015619383,312.1434557,0.77212304,205,NA
9465,1.335412062,-0.015611649,654.795779,7.241656,141,NA
453,1.335116908,-0.015608198,331.2339616,0.5735428,18,NA
207,1.334480328,0.015600756,705.1849806,0.43808997,205,NA
3709,1.334224869,-0.01559777,869.4736461,2.7775378,344,NA
4449,1.333848782,0.015593373,617.2346178,3.2802987,281,NA
2305,1.333399097,-0.015588116,474.1341834,2.0349572,82,NA
7948,1.331373832,0.01556444,443.352012,5.856716,79,NA
5239,1.331140968,-0.015561717,452.3120448,3.7930455,256,NA
7086,1.33110454,0.015561291,435.2485211,5.080336,NA,NA
9604,1.330941707,-0.015559388,703.4934625,7.347946,141,NA
4626,1.330088176,0.01554941,484.3024782,3.3692966,NA,NA
5707,1.329965975,0.015547981,883.4127638,4.118057,43,NA
8439,1.329138266,-0.015538305,726.9785389,6.31802,141,NA
7593,1.328799633,-0.015534346,293.2108797,5.644925,45,NA
1805,1.328256731,0.015527999,332.1338234,1.5940253,297,NA
4369,1.328224253,-0.015527619,488.2396596,3.2184303,160,NA
4821,1.327897067,-0.015523794,569.2949575,3.4858012,343,NA
6370,1.327619771,-0.015520553,655.2763956,4.6106615,495,NA
8660,1.326819808,0.015511201,487.3762636,6.548653,NA,NA
7184,1.326065858,-0.015502387,330.2638068,5.16935,141,NA
2689,1.325695233,-0.015498054,367.113325,2.2182217,NA,NA
4187,1.325117983,-0.015491306,441.3075199,3.078108,NA,NA
1754,1.324535464,0.015484496,232.1740253,1.5393393,184,NA
7071,1.32327625,-0.015469775,550.3699123,5.1000943,69,NA
7323,1.323085707,-0.015467547,304.2998555,5.2767844,NA,Spectral Match to Benzyldodecyldimethylammonium from NIST14
5050,1.322709007,0.015463143,465.2001778,3.6246986,94,NA
6456,1.32218673,-0.015457038,293.2110899,4.6675334,109,NA
860,1.321506342,-0.015449084,334.1972983,0.89587724,175,NA
9141,1.32149533,-0.015448955,601.0905874,6.9768558,141,NA
4705,1.320981375,-0.015442947,443.1320652,3.4770763,NA,NA
7869,1.320137364,0.01543308,480.344969,5.793595,NA,Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14
5543,1.319624826,-0.015427088,417.1117732,4.018077,256,NA
6480,1.319521933,0.015425885,442.3530971,4.694248,1,NA
2588,1.319014523,-0.015419953,284.1012272,2.168845,NA,NA
575,1.31881573,0.015417629,159.1493214,0.6218314,NA,Candidate Putrescine-C4:0 (delta mass:70.0418)
4242,1.318501616,0.015413957,700.4245991,3.1137004,NA,NA
5656,1.318440029,0.015413237,165.1275116,4.08889,445,NA
3244,1.31765924,-0.015404109,254.1387737,2.3332481,NA,NA
5779,1.31555662,0.015379528,384.274706,4.155468,NA,NA
616,1.31454226,0.01536767,395.2027951,0.6716972,205,NA
6615,1.314064925,0.01536209,349.1995034,4.731571,NA,NA
8805,1.313339295,-0.015353607,533.3806898,6.676223,141,NA
4455,1.312441823,-0.015343115,383.1275199,3.2737586,418,NA
2083,1.311414355,-0.015331103,142.0865002,1.8808652,NA,NA
369,1.310729036,0.015323091,248.1129418,0.5094899,205,NA
6939,1.310554633,-0.015321053,300.2896611,4.994475,NA,Spectral Match to D-erythro-C18-Sphingosine from NIST14
2622,1.310148494,-0.015316305,262.1186911,2.1998012,36,NA
11611,1.310080069,-0.015315505,1023.240246,8.796353,141,NA
2590,1.30963018,-0.015310245,380.2182724,2.1801982,433,NA
2257,1.309524053,-0.015309005,319.1289103,2.0180662,446,NA
2386,1.309202171,0.015305242,293.1854434,2.084003,446,NA
3355,1.309105912,0.015304116,508.2756437,2.5828972,133,NA
328,1.30897893,0.015302632,274.0688199,0.4643439,NA,NA
531,1.308951297,0.015302309,202.1186988,0.59673077,NA,NA
4329,1.308342477,0.015295191,461.2274273,3.1143086,NA,NA
4718,1.30724595,0.015282372,506.2632539,3.4268131,233,NA
2881,1.30720739,0.015281922,579.3162191,2.3031073,239,NA
4657,1.30665671,-0.015275484,430.270697,3.3907893,402,NA
2868,1.305658023,-0.015263809,362.1570295,2.1844614,NA,NA
8197,1.305547005,-0.015262511,190.071491,6.088496,466,NA
2846,1.305350248,-0.015260211,240.123147,2.2884746,214,NA
6275,1.303315534,0.015236424,607.3110087,4.525902,409,NA
3928,1.303085512,0.015233735,464.2522107,2.9187543,444,NA
5634,1.302471301,0.015226554,371.2584601,4.1409025,493,NA
6588,1.302062302,0.015221773,485.323587,4.8055525,NA,NA
4700,1.301339184,-0.015213319,429.2024638,3.310997,NA,NA
8942,1.300622897,-0.015204945,696.0119662,6.8270407,141,NA
1267,1.300479045,-0.015203264,351.1768732,1.0928049,175,NA
3812,1.299498952,0.015191806,342.2125826,2.8562787,242,NA
11487,1.299406311,-0.015190723,1066.764434,8.730076,141,NA
5973,1.298199841,-0.015176619,363.3006913,4.262045,NA,NA
7119,1.297474062,0.015168134,391.2457449,5.1269064,69,"""Candidate Trihydroxylated bile acid (delta mass -18.0495; sirius atomic difference: 2C, -8H, 1N, -3O; buddy atomic difference: -1C, -6H)"""
850,1.297385075,0.015167094,300.1267203,0.861884,NA,NA
7305,1.296695789,-0.015159036,702.4621638,5.2630663,141,NA
1997,1.296417366,-0.015155781,457.2658472,1.7801169,NA,NA
4682,1.295720756,0.015147637,465.2364361,3.4048753,NA,NA
4266,1.294634515,0.015134938,750.873337,3.1326919,NA,NA
2125,1.294360107,0.01513173,216.1232114,1.8988649,NA,NA
6646,1.293286181,-0.015119176,353.2298311,4.8092113,296,NA
4239,1.293177365,0.015117903,722.4078969,3.1180246,NA,NA
716,1.293145178,0.015117527,136.039466,0.7784625,410,NA
5554,1.292266152,-0.015107251,541.3483888,4.0273385,NA,NA
3541,1.291815051,-0.015101977,549.2927386,2.679138,NA,NA
8203,1.29084889,-0.015090682,391.1092886,6.088157,466,NA
4192,1.290518256,0.015086817,339.201543,3.0883622,462,NA
7555,1.290158161,0.015082607,608.4111115,5.475632,443,NA
2419,1.289774421,-0.015078121,460.9900427,2.10962,228,NA
6618,1.289574408,-0.015075783,371.279816,4.7747474,NA,NA
4937,1.289182246,-0.015071198,310.2007579,3.6243734,NA,NA
5178,1.28857659,-0.015064118,402.2855935,3.673591,NA,NA
5682,1.288507381,-0.015063309,488.2398181,4.1002874,445,NA
1083,1.288427732,0.015062378,261.1446645,1.1146294,175,Massbank:PR311045 Glutamylleucine
6721,1.288324003,-0.015061165,499.3392374,4.7879834,95,NA
4634,1.287263759,-0.01504877,369.2252477,3.4637005,NA,NA
7306,1.287169093,-0.015047664,582.3424408,5.2054763,NA,NA
1627,1.28681965,-0.015043578,697.2962114,1.4669578,184,NA
1867,1.286757333,0.01504285,352.2230408,1.6672647,NA,NA
7282,1.286531089,-0.015040205,412.2153489,5.239778,NA,NA
4640,1.286391863,0.015038577,560.3285464,3.3807487,178,NA
1751,1.286094134,-0.015035097,528.3036091,1.546231,NA,NA
7212,1.285267113,-0.015025429,442.3533842,5.205536,NA,NA
7980,1.284664912,-0.015018389,343.221835,5.9022675,227,NA
7746,1.284562424,-0.01501719,315.1931542,5.6850424,45,NA
7104,1.284113501,-0.015011942,440.2773626,5.153259,NA,NA
5085,1.283978567,0.015010365,295.226921,3.7197835,256,NA
1337,1.283790809,0.01500817,377.1920961,1.1724106,175,NA
1106,1.283294837,-0.015002372,718.2654446,1.0751019,NA,NA
5893,1.282792934,-0.014996504,491.3117064,4.2423835,256,NA
5199,1.2827703,-0.01499624,567.3175473,3.7488918,256,NA
3138,1.282614229,-0.014994415,178.0864301,2.3963325,NA,"5,6,7,8-tetrahydroquinoline-2-carboxylic acid"
96,1.282398206,-0.01499189,169.0458966,0.38543946,97,NA
402,1.282356339,0.0149914,375.2237502,0.541321,NA,NA
9421,1.282259428,-0.014990267,878.1166582,7.204963,141,NA
5109,1.281730496,-0.014984084,467.2412633,3.6660154,39,NA
11341,1.281558561,-0.014982074,770.8796464,8.580199,141,NA
1121,1.281108166,0.014976808,275.1368218,1.1119734,NA,NA
5204,1.280967158,0.01497516,442.2053364,3.7740884,44,NA
1807,1.279932835,0.014963068,295.1776373,1.700328,NA,NA
2388,1.278350426,0.014944569,336.1168204,2.0822108,365,NA
2546,1.278178185,0.014942555,215.0894073,2.1330175,36,NA
2447,1.278089675,-0.014941521,514.2879281,2.1383584,446,NA
3729,1.277011571,-0.014928917,371.1966515,2.7725554,NA,NA
8214,1.276289016,-0.01492047,297.082358,6.0891705,466,NA
4377,1.275616371,0.014912606,417.2829846,3.23055,NA,NA
6233,1.274306338,0.014897291,422.290023,4.507926,14,NA
1414,1.27426977,-0.014896864,417.1993491,1.2930652,NA,NA
449,1.274152812,0.014895497,262.1285082,0.57984364,205,NA
3624,1.273588704,0.014888902,244.0582502,2.7325497,NA,NA
1662,1.272607971,-0.014877437,420.1507581,1.4497974,184,NA
1938,1.272588076,-0.014877204,302.1387197,1.7385939,170,NA
7224,1.272484295,-0.014875991,440.3372081,5.2401466,NA,"""Candidate Trihydroxylated bile acid (delta mass 31.0427; buddy atomic difference: 1C, 5H, 1N)"""
4716,1.272460045,0.014875707,460.2805904,3.4202173,83,"""Candidate Tetrahydroxylated bile acid (delta mass 34.9961; sirius atomic difference: 1C, -3H, 3N, -1O; buddy atomic difference: 6C, -3H, 1N, -3O)"""
9212,1.272422211,-0.014875265,849.0958901,7.028181,141,NA
9218,1.27198279,-0.014870128,427.2457186,7.0126457,NA,NA
8787,1.270949476,-0.014858048,297.082293,6.672237,441,NA
5914,1.270135967,0.014848538,689.3466501,4.322942,256,NA
3216,1.270057494,0.01484762,325.1759691,2.4293897,NA,NA
6851,1.268923249,-0.01483436,412.2851177,4.8105745,NA,NA
1571,1.268865457,0.014833685,381.2110213,1.4009624,184,NA
8193,1.267955656,-0.014823049,406.1384227,6.088334,466,NA
8537,1.26778368,-0.014821038,637.4679482,6.4401236,141,NA
790,1.266710429,0.014808491,255.1704462,0.75962293,NA,NA
5892,1.266613941,0.014807363,511.2557323,4.2375665,256,NA
8082,1.266412983,-0.014805014,475.3410051,5.9469953,65,NA
3231,1.265061899,-0.014789219,324.0748924,2.4854531,346,NA
5841,1.264979814,0.01478826,875.3587401,4.203079,256,NA
91,1.264975604,-0.01478821,218.9837597,0.38313374,97,NA
7796,1.2642451,0.01477967,393.2610739,5.727224,278,NA
8035,1.263850996,-0.014775063,389.1117056,6.0889697,466,NA
1964,1.263786154,0.014774305,156.102162,1.7459711,NA,NA
8007,1.263094962,-0.014766225,179.1430698,5.925354,469,NA
4366,1.26275388,0.014762237,675.3216177,3.2206645,NA,NA
11670,1.262522576,-0.014759533,1000.728722,8.824698,141,NA
4323,1.262047982,0.014753985,500.2771694,3.14226,NA,NA
5885,1.261164137,0.014743652,371.2584243,4.182362,493,"""Candidate Tetrahydroxylated bile acid (delta mass -54.0318; sirius atomic difference: -6H, -3O; buddy atomic difference: -6H, -3O; spectral library match to CCMSLIB00005465142, """"(4R)-4-((3S,5S,7S,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")"""
1134,1.261071417,0.014742569,377.1920541,1.110843,NA,NA
3866,1.261043058,0.014742237,385.160662,2.8788068,482,NA
2638,1.261027781,-0.014742058,431.2137398,2.1937757,NA,NA
4604,1.26084676,0.014739942,229.142516,3.3882995,389,NA
8205,1.260412475,-0.014734865,223.0635878,6.088849,466,NA
1131,1.260286699,-0.014733395,326.1461266,1.0036943,NA,NA
3116,1.260251034,-0.014732978,293.1616115,2.390023,NA,NA
2831,1.260104499,-0.014731265,318.1429018,2.2860415,NA,NA
6157,1.257120817,0.014696384,383.3269688,4.446937,NA,NA
6887,1.256442467,-0.014688454,644.4221719,5.0012164,80,NA
1778,1.25575179,0.014680379,407.1926107,1.5119117,NA,NA
1936,1.255282442,0.014674892,204.0868892,1.7217803,NA,NA
7265,1.255079669,-0.014672522,452.3138534,5.2318544,NA,NA
2687,1.254985647,0.014671423,374.169315,2.237977,NA,NA
5184,1.254687076,0.014667932,397.3063557,3.8807158,477,NA
4692,1.25432851,-0.01466374,512.344964,3.370115,NA,NA
2647,1.253604607,-0.014655278,453.1958214,2.2027798,NA,NA
6788,1.253297976,0.014651693,464.3341719,4.9663877,NA,Ala-DCA
5584,1.252994064,0.01464814,907.4082634,4.056691,NA,NA
8661,1.252950209,-0.014647627,710.5158127,6.5551095,141,NA
3589,1.252792995,-0.01464579,390.1662307,2.7003078,4,NA
4938,1.2525636,0.014643108,479.2279434,3.5570004,256,NA
676,1.252538113,0.01464281,273.6553496,0.7178765,NA,NA
3971,1.252045037,0.014637046,241.1435026,2.958453,42,NA
701,1.251882144,0.014635141,365.192344,0.7377311,205,NA
3421,1.251190249,-0.014627053,285.0847702,2.6256945,8,NA
1455,1.251163289,0.014626737,254.1388633,1.1612935,NA,NA
1473,1.250658364,-0.014620835,374.1382938,1.3255603,NA,NA
7605,1.249537806,0.014607735,497.3436491,5.5990553,443,NA
6694,1.249226396,0.014604094,404.3007085,4.843788,38,NA
215,1.24795335,0.014589212,543.1325512,0.44049338,205,NA
6559,1.246720004,-0.014574793,329.2686467,4.7549953,109,NA
3361,1.246083657,-0.014567354,565.2983952,2.6531568,NA,NA
9535,1.244585198,-0.014549836,695.5054224,7.285616,141,NA
2131,1.244042692,-0.014543494,332.1342062,1.9197669,82,NA
4268,1.242376989,-0.014524021,346.222505,3.1688526,NA,NA
3578,1.240186202,0.01449841,298.1863844,2.7030861,509,NA
1574,1.239408446,0.014489317,359.2289322,1.4049213,184,NA
1412,1.239271867,0.014487721,519.2566933,1.2868007,NA,NA
6496,1.23900669,-0.014484621,711.3284142,4.705472,1,NA
2584,1.238890499,-0.014483262,529.201551,2.1798594,NA,NA
6208,1.238612523,0.014480013,460.2445156,4.4830847,409,NA
581,1.238314286,-0.014476526,212.0917549,0.62117386,NA,NA
4518,1.236094529,-0.014450576,805.3473197,3.3345973,NA,NA
8521,1.23580414,-0.014447181,520.3952018,6.4135137,141,NA
4925,1.235215072,0.014440295,353.2315591,3.592094,NA,NA
2459,1.234326811,-0.01442991,745.3665112,2.1078367,82,NA
8790,1.232820976,-0.014412306,223.0634325,6.672272,441,NA
11131,1.232630599,-0.014410081,590.4402981,8.394583,141,NA
8745,1.231825653,-0.014400671,348.2872023,6.644393,218,NA
2088,1.230444971,0.01438453,488.3195194,1.8835024,82,NA
3615,1.229235105,0.014370386,234.0738631,2.722857,370,NA
11658,1.229095242,-0.014368751,1001.228352,8.839802,141,NA
9650,1.228368366,-0.014360253,688.8182122,7.377164,141,NA
1074,1.227824098,0.01435389,201.0735967,1.0348083,175,NA
3148,1.227101602,0.014345444,427.2080369,2.4316175,172,NA
8687,1.225602164,-0.014327915,756.5028683,6.6026525,141,NA
6898,1.225390751,0.014325443,492.2710625,4.964586,NA,NA
8783,1.225330621,-0.01432474,481.1579395,6.6720657,441,NA
5142,1.225160102,-0.014322747,637.2752018,3.6970968,NA,NA
3453,1.224980149,-0.014320643,434.2027748,2.7250085,NA,NA
86,1.223102164,-0.014298689,241.9996565,0.38354576,97,NA
1781,1.222315123,0.014289488,464.2873322,1.6022885,NA,NA
4087,1.221788821,0.014283335,492.2803117,3.0165265,NA,NA
4025,1.221716965,-0.014282495,362.168665,2.9752696,42,NA
6691,1.221326357,-0.014277928,421.3063386,4.893294,192,NA
4616,1.221101059,-0.014275295,565.1434806,3.3694277,NA,NA
5415,1.22099239,-0.014274024,377.2800602,3.9543202,256,NA
108,1.220191108,-0.014264657,110.0091409,0.38647607,97,NA
3525,1.220133448,-0.014263983,340.1752512,2.7293634,NA,NA
1222,1.21992955,0.014261599,304.1868092,0.9843683,175,NA
2662,1.219755824,0.014259568,376.1872459,2.2204664,NA,NA
8210,1.219704646,-0.01425897,371.1011923,6.088579,466,CAMPTOTHECIN
6274,1.219669722,0.014258562,381.2251181,4.5307665,NA,NA
8793,1.219612556,-0.014257893,464.1313643,6.6730843,441,NA
9230,1.219139399,-0.014252362,604.6917096,7.072662,245,NA
281,1.219075337,0.014251613,522.2033109,0.4611874,205,Melezitose
7476,1.218234105,0.014241778,1061.654176,5.4009,422,NA
1305,1.218086703,0.014240055,223.1078497,1.185385,175,NA
1177,1.217522369,0.014233458,475.1803868,1.1017454,175,NA
4734,1.217413324,0.014232183,593.3597451,3.4285722,101,NA
2704,1.217210543,-0.014229813,130.1593329,2.238923,NA,NA
3402,1.21709971,-0.014228517,147.0442751,2.7130249,407,p_coumaric acid
3813,1.216708213,-0.01422394,192.0656839,2.86123,100,2-oxindole-3-acetic acid CollisionEnergy:102040
2788,1.216489971,0.014221389,334.0905219,2.3124306,NA,NA
5728,1.216430364,0.014220692,293.2110161,4.134367,256,NA
5299,1.216363234,0.014219907,642.3155256,3.84116,NA,NA
3047,1.216228089,0.014218327,441.2715211,2.390405,NA,NA
10229,1.215630041,-0.014211336,741.852907,7.7346554,141,NA
4185,1.21538546,0.014208476,345.1656781,3.088165,NA,NA
2416,1.214519284,0.01419835,293.1613771,2.0917375,NA,NA
10163,1.214005767,0.014192347,817.6110506,7.7436805,NA,NA
1596,1.213700203,-0.014188775,432.1383337,1.4255129,NA,NA
4012,1.21368599,0.014188609,312.2018021,2.9795253,373,NA
3383,1.212889742,-0.0141793,338.0871964,2.5978785,NA,NA
2070,1.212466896,0.014174357,367.1964593,1.9054242,NA,NA
8785,1.21245617,-0.014174231,371.1010407,6.6721015,441,CAMPTOTHECIN
7078,1.212134731,-0.014170474,322.2739697,5.1077886,141,Spectral Match to .alpha.-Linolenoyl ethanolamide from NIST14
2581,1.212126044,-0.014170372,515.2842355,2.1652665,NA,NA
1986,1.212125171,-0.014170362,479.2117809,1.7724543,60,NA
